,attrs,label,level,site,tag,text,url
145,{'class': ['row']},None,5,fullfact,div,"HomeLawFamily lawThe ""too old to adopt their granddaughter"" mythThe ""too old to adopt their granddaughter"" mythPublished: 24th Jul 2015ShareTweet    .hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimA judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old. ConclusionThis isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.""The grandparents of a three-year-old girl have been blocked from adopting her because they are 'too old'""Daily Mail, 21 July 2015""On first glance its disgusting they shouldn't be able to care for child. Second glance is their something in past that's not be disclosed in story""Comment below Daily Mail storyDiscussion 'below the line' isn't something we regularly cite, to say the least. But in this case, the reader's co",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
146,"{'class': ['breadcrumb', 'col-xs-12']}",None,6,fullfact,ol,"HomeLawFamily lawThe ""too old to adopt their granddaughter"" myth",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
147,{},None,7,fullfact,li,Home,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
148,{'href': '/'},None,8,fullfact,a,Home,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
149,{},None,7,fullfact,li,Law,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
150,{'href': '/law/'},None,8,fullfact,a,Law,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
151,{},None,7,fullfact,li,Family law,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
152,{'href': '/law/family/'},None,8,fullfact,a,Family law,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
153,"{'class': ['active', 'hidden-xs', 'hidden-sm']}",None,7,fullfact,li,"The ""too old to adopt their granddaughter"" myth",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
154,"{'class': ['header', 'col-xs-12', 'no-padding']}",None,6,fullfact,div,"The ""too old to adopt their granddaughter"" mythPublished: 24th Jul 2015ShareTweet",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
155,{},Title,7,fullfact,h1,"The ""too old to adopt their granddaughter"" myth",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
156,"{'class': ['visible-xs', 'visible-sm', 'date', 'updated']}",None,7,fullfact,p,Published: 24th Jul 2015,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
157,"{'class': ['visible-sm', 'col-sm-12', 'social-counters']}",None,7,fullfact,div,ShareTweet,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
158,"{'class': ['col-xs-6', 'facebook']}",None,8,fullfact,div,Share,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
159,"{'href': 'https://www.facebook.com/sharer/sharer.php?u=https://fullfact.org/law/too-old-adopt-their-granddaughter-myth/', 'target': '_blank'}",None,9,fullfact,a,Share,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
160,{'src': '/static/img/social/facebook-logo.svg'},None,10,fullfact,img,,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
161,{},None,10,fullfact,p,Share,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
162,{'class': ['facebook-count']},None,10,fullfact,p,,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
163,"{'class': ['col-xs-6', 'twitter']}",None,8,fullfact,div,Tweet,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
164,"{'href': 'https://twitter.com/intent/tweet?text=The ""too old to adopt their granddaughter"" myth&url=https://fullfact.org/law/too-old-adopt-their-granddaughter-myth/&via=FullFact', 'target': '_blank'}",None,9,fullfact,a,Tweet,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
165,{'src': '/static/img/social/twitter.svg'},None,10,fullfact,img,,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
166,{},None,10,fullfact,p,Tweet,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
167,"{'class': ['col-xs-12', 'col-md-7', 'col-sm-12', 'col-xs-12', 'article-post-content']}",Body,6,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimA judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old. ConclusionThis isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.""The grandparents of a three-year-old girl have been blocked from adopting her because they are 'too old'""Daily Mail, 21 July 2015""On first glance its disgusting they shouldn't be able to care for child. Second glance is their something in past that's not be disclosed in story""Comment below Daily Mail storyDiscussion 'below the line' isn't something we regularly cite, to say the least. But in this case, the reader's comment has hit the nail on the head. The decision about this child was not, according to the judge who made it, about age.The case was about whether a",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
168,{'class': ['row']},None,7,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimA judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old. ConclusionThis isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.""The grandparents of a three-year-old girl have been blocked from adopting her because they are 'too old'""Daily Mail, 21 July 2015""On first glance its disgusting they shouldn't be able to care for child. Second glance is their something in past that's not be disclosed in story""Comment below Daily Mail storyDiscussion 'below the line' isn't something we regularly cite, to say the least. But in this case, the reader's comment has hit the nail on the head. The decision about this child was not, according to the judge who made it, about age.The case was about whether a",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
169,{'class': ['col-xs-12']},None,8,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimA judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old. ConclusionThis isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.""The grandparents of a three-year-old girl have been blocked from adopting her because they are 'too old'""Daily Mail, 21 July 2015""On first glance its disgusting they shouldn't be able to care for child. Second glance is their something in past that's not be disclosed in story""Comment below Daily Mail storyDiscussion 'below the line' isn't something we regularly cite, to say the least. But in this case, the reader's comment has hit the nail on the head. The decision about this child was not, according to the judge who made it, about age.The case was about whether a",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
170,"{'class': ['brief-claim-conclusion', 'col-xs-12', 'no-padding'], 'id': 'briefClaimConclusion'}",None,9,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimA judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old. ConclusionThis isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
171,{},None,10,fullfact,style,.hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; },http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
172,{'class': ['title']},None,10,fullfact,p,In brief,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
173,{'class': ['box-panel']},None,10,fullfact,div,"ClaimA judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old. ConclusionThis isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
174,"{'class': ['inner-row', 'row']}",None,11,fullfact,div,"ClaimA judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old. ConclusionThis isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
175,"{'class': ['col-xs-12', 'col-sm-6', 'col-left']}",Claim,12,fullfact,div,"ClaimA judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
176,{},None,13,fullfact,h4,Claim,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
177,{},None,13,fullfact,p,"A judge refused to allow a child to live with her grandparents, instead of being adopted, because they were too old.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
178,"{'class': ['col-xs-12', 'col-sm-6', 'col-right']}",Credibility,12,fullfact,div,"ConclusionThis isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
179,{},None,13,fullfact,h4,Conclusion,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
180,{},None,13,fullfact,p,"This isn't correct. Age was mentioned in passing in the judge's written decision, but not as the main reason for it.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
181,"{'class': ['col-xs-12', 'no-padding']}",None,9,fullfact,div,"""The grandparents of a three-year-old girl have been blocked from adopting her because they are 'too old'""Daily Mail, 21 July 2015""On first glance its disgusting they shouldn't be able to care for child. Second glance is their something in past that's not be disclosed in story""Comment below Daily Mail storyDiscussion 'below the line' isn't something we regularly cite, to say the least. But in this case, the reader's comment has hit the nail on the head. The decision about this child was not, according to the judge who made it, about age.The case was about whether a three-year-old girl should be adopted. Her mother, who has mental health problems, didn't actually oppose this, but the child's maternal grandparents did and applied to take care of the child themselves. This was rejected in favour of adoption.Of the grandparents, the judge said that there was evidence that their parenting skills were not good; that there had been conflict between them and the child's mother; that the grandm",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
182,{},None,10,fullfact,blockquote,"""The grandparents of a three-year-old girl have been blocked from adopting her because they are 'too old'""Daily Mail, 21 July 2015""On first glance its disgusting they shouldn't be able to care for child. Second glance is their something in past that's not be disclosed in story""Comment below Daily Mail story",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
183,{},None,11,fullfact,p,"""The grandparents of a three-year-old girl have been blocked from adopting her because they are 'too old'""",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
184,{},None,11,fullfact,p,"Daily Mail, 21 July 2015",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
185,{'href': 'http://www.dailymail.co.uk/news/article-3170134/Grandparents-blocked-adopting-three-year-old-granddaughter-hit-wicked-treatment-shouldn-t-happen-civilised-society.html#ixzz3gohJ65r0'},None,12,fullfact,a,21 July 2015,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
186,{},None,11,fullfact,p,"""On first glance its disgusting they shouldn't be able to care for child. Second glance is their something in past that's not be disclosed in story""",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
187,{},None,11,fullfact,p,Comment below Daily Mail story,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
188,{},None,10,fullfact,p,"Discussion 'below the line' isn't something we regularly cite, to say the least. But in this case, the reader's comment has hit the nail on the head. The decision about this child was not, according to the judge who made it, about age.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
189,{'href': '/wp-content/uploads/2015/07/Capture1.jpg'},None,11,fullfact,a,,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
190,{},None,12,fullfact,br,,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
191,{},None,10,fullfact,p,"The case was about whether a three-year-old girl should be adopted. Her mother, who has mental health problems, didn't actually oppose this, but the child's maternal grandparents did and applied to take care of the child themselves. This was rejected in favour of adoption.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
192,{},None,10,fullfact,p,"Of the grandparents, the judge said that there was evidence that their parenting skills were not good; that there had been conflict between them and the child's mother; that the grandmother had a depressive illness; and mentioned their ages (70 and 58). The judgment then says:",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
193,{'href': 'https://www.judiciary.gov.uk/wp-content/uploads/2015/07/sh_-re_c.pdf#page=3'},None,11,fullfact,a,said,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
194,{'href': 'https://www.judiciary.gov.uk/wp-content/uploads/2015/07/sh_-re_c.pdf#page=5'},None,11,fullfact,a,mentioned their ages,http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
195,{},None,10,fullfact,p,"""The main concern however it seems to me is the fact that this family would be in my judgment completely unable to cope with the triangular relationship of C, M and the grandparents.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
196,{},None,11,fullfact,em,"The main concern however it seems to me is the fact that this family would be in my judgment completely unable to cope with the triangular relationship of C, M and the grandparents.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
197,{},None,10,fullfact,p,"Mr G expressed in evidence that he hoped that his daughter was going to recover her mental health, that she had had some recent treatment that over the next four years might lead to her mental health recovering. I very much hope that that is the case and it may well be right, but he was very clear that he was going to continue his relationship with his daughter and indeed he is to be commended for that. He said he saw her yesterday. I just cannot envisage how the triangular relationship can possibly work.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
198,{},None,11,fullfact,em,"Mr G expressed in evidence that he hoped that his daughter was going to recover her mental health, that she had had some recent treatment that over the next four years might lead to her mental health recovering. I very much hope that that is the case and it may well be right, but he was very clear that he was going to continue his relationship with his daughter and indeed he is to be commended for that. He said he saw her yesterday. I just cannot envisage how the triangular relationship can possibly work.",http://fullfact.org/law/too-old-adopt-their-granddaughter-myth/
